ESCUELA,EDAD,SEXO,EST_CIVIL,HIJOS,TRABAJA_ESTUDIA,VIVE_SOLO,NIVEL_SOCIO_ECON,SEMESTRE,PPACumulado,PPAnterior
ADMINISTRACIÓN,20,0,0,0,1,0,1,7,14.177,13.545
ADMINISTRACIÓN,21,1,0,0,0,1,0,9,16.617,16.091
ADMINISTRACIÓN,25,0,0,0,1,1,1,9,15.432,15.636
ADMINISTRACIÓN,23,1,0,1,1,0,0,5,17.539,17.158
ADMINISTRACIÓN,23,0,1,1,1,1,0,10,15.398,14.591
ADMINISTRACIÓN,22,1,0,0,1,0,2,9,13.446,14.143
ADMINISTRACIÓN,22,1,0,0,1,1,0,3,16.455,15.524
ADMINISTRACIÓN,32,0,0,0,1,0,1,10,15.675,14.619
ADMINISTRACIÓN,22,0,0,0,1,1,2,6,14.419,15.429
ADMINISTRACIÓN,27,1,0,0,1,1,2,10,14.667,17
ADMINISTRACIÓN,26,1,0,0,1,0,0,9,14.306,14.5
ADMINISTRACIÓN,33,1,0,0,1,1,0,8,13.893,12.95
ADMINISTRACIÓN,22,1,0,0,1,0,2,8,15.237,15.611
ADMINISTRACIÓN,17,0,0,0,0,1,0,1,15.694,15.476
ADMINISTRACIÓN,25,1,0,1,1,1,2,9,14.28,14.524
ADMINISTRACIÓN,28,1,0,0,1,1,0,10,16.228,15.222
ADMINISTRACIÓN,27,1,2,1,1,0,1,10,15.886,16.071
ADMINISTRACIÓN,31,1,1,1,1,0,0,10,15.187,14.95
ADMINISTRACIÓN,26,1,1,1,1,0,2,9,15.581,16.095
ADMINISTRACIÓN,23,1,0,0,1,0,2,7,14.848,14.619
ADMINISTRACIÓN,20,0,0,0,1,1,2,3,15.32,15.053
ADMINISTRACIÓN,22,0,0,0,0,1,2,8,16.494,14
ADMINISTRACIÓN,19,1,0,1,1,1,1,3,14.796,16.5
ADMINISTRACIÓN,29,0,0,0,1,1,2,1,15.355,14.643
ADMINISTRACIÓN,20,0,0,0,1,0,2,2,13.157,14.364
ADMINISTRACIÓN,22,1,0,0,0,0,0,9,14.064,13.059
ADMINISTRACIÓN,19,0,0,0,1,1,2,5,17.089,16.286
ADMINISTRACIÓN,35,0,0,0,1,0,2,9,15.055,14
ADMINISTRACIÓN,23,1,0,0,0,0,2,10,15.283,15.4
ADMINISTRACIÓN,24,0,0,0,1,0,0,9,15.63,16.722
ADMINISTRACIÓN,25,0,0,0,1,1,0,3,15.226,11.357
ADMINISTRACIÓN,22,0,0,0,1,1,1,5,14.793,14.529
ADMINISTRACIÓN,20,0,0,0,1,1,0,7,15.157,14.462
ADMINISTRACIÓN,31,1,2,1,1,0,2,8,16.294,15.952
ADMINISTRACIÓN,21,1,0,0,0,0,1,9,14.964,15.045
ADMINISTRACIÓN,22,1,0,0,1,0,1,6,14.988,14.429
ADMINISTRACIÓN,26,0,0,0,1,1,1,9,15.035,15.4
ADMINISTRACIÓN,21,1,0,0,1,0,1,12,14.503,14.389
ADMINISTRACIÓN,26,1,0,1,1,1,0,8,15.433,14.842
ADMINISTRACIÓN,21,1,0,0,1,1,1,5,14.58,12.867
ADMINISTRACIÓN,24,0,0,0,1,1,2,9,14.638,14
ADMINISTRACIÓN,25,1,0,0,0,0,2,9,15.78,15.095
ADMINISTRACIÓN,19,0,0,0,1,0,1,2,14.619,14.591
ADMINISTRACIÓN,28,1,0,0,1,1,1,8,14.977,9.727
ADMINISTRACIÓN,24,1,0,0,1,0,0,8,15.254,15.095
ADMINISTRACIÓN,21,0,0,0,1,1,2,9,14.989,13.5
ADMINISTRACIÓN,24,0,0,0,1,0,0,5,16.173,16.19
ADMINISTRACIÓN,20,1,0,0,0,0,0,7,15.845,15.905
ADMINISTRACIÓN,26,0,0,0,1,0,1,5,16.452,12.762
ADMINISTRACIÓN,20,0,0,0,0,0,1,6,15.295,15.636
ADMINISTRACIÓN,26,0,1,0,1,0,0,9,6.617,14.818
ADMINISTRACIÓN,22,0,0,0,1,1,1,5,15.512,15.222
ADMINISTRACIÓN,18,0,0,0,0,1,1,3,16.382,15.6
ADMINISTRACIÓN,30,0,0,0,1,0,2,10,15.753,15.636
ADMINISTRACIÓN,25,0,0,0,1,1,2,8,18.056,18.636
ADMINISTRACIÓN,35,1,0,1,1,0,1,8,15.719,16.409
ADMINISTRACIÓN,29,0,0,0,1,0,1,9,17.04,17.818
ADMINISTRACIÓN,37,1,1,1,1,0,1,9,15.228,15.4
ADMINISTRACIÓN,28,1,0,0,1,0,0,6,11.602,3.143
ADMINISTRACIÓN,21,1,0,0,1,0,0,9,15.679,16.727
ADMINISTRACIÓN,20,1,0,0,1,0,1,6,15.924,17.273
ADMINISTRACIÓN,40,0,2,1,1,0,0,10,14.243,15.3
ADMINISTRACIÓN,21,1,0,0,1,0,1,10,16.833,17.091
ADMINISTRACIÓN,23,1,0,0,1,1,1,8,17.631,17.955
ADMINISTRACIÓN,24,0,0,0,0,0,0,4,14.243,14.857
ADMINISTRACIÓN,29,0,0,0,1,0,0,8,16.455,16.636
ADMINISTRACIÓN,21,0,0,0,1,0,0,6,16.247,17.5
ADMINISTRACIÓN,20,0,0,0,1,0,1,1,16.652,17.091
ADMINISTRACIÓN,22,1,0,0,1,0,0,8,17.126,18.273
ADMINISTRACIÓN,28,0,0,1,1,0,0,7,15.758,14.5
ADMINISTRACIÓN,27,1,2,1,1,0,0,9,15.981,16.182
ADMINISTRACIÓN,25,1,0,0,1,0,1,7,16.303,16.591
ADMINISTRACIÓN,24,1,0,0,1,1,2,9,15.42,14.8
ADMINISTRACIÓN,26,1,0,0,1,1,1,9,16.472,18.364
ADMINISTRACIÓN,17,1,0,0,0,1,2,3,16.665,16.182
ADMINISTRACIÓN,26,1,0,0,1,0,1,10,16.465,17.409
ADMINISTRACIÓN,27,1,2,1,1,0,1,9,12.433,5.105
ADMINISTRACIÓN,25,0,0,0,1,1,2,8,16.052,17.227
ADMINISTRACIÓN,18,0,0,0,0,1,0,2,14.571,15.889
ADMINISTRACIÓN,27,0,0,0,1,0,2,10,16.116,17.136
ADMINISTRACIÓN,21,1,0,0,0,0,0,9,13.267,14.095
ADMINISTRACIÓN,26,1,0,1,1,0,0,10,17.02,16.682
ADMINISTRACIÓN,21,0,0,0,0,0,0,8,15.823,15.636
ADMINISTRACIÓN,22,1,0,0,1,1,1,9,15.128,16.182
ADMINISTRACIÓN,24,1,0,0,1,1,2,10,13.458,14.136
ADMINISTRACIÓN,27,1,2,1,1,0,2,9,16.874,17.318
ADMINISTRACIÓN,19,1,0,0,1,1,1,4,14.228,12.65
ADMINISTRACIÓN,23,0,0,1,1,0,2,10,14.683,14.182
ADMINISTRACIÓN,23,0,0,0,1,0,0,9,15.985,14.955
ADMINISTRACIÓN,21,0,0,0,1,1,1,10,11.815,9.133
ADMINISTRACIÓN,21,0,0,0,0,0,0,6,15.448,16.429
ADMINISTRACIÓN,21,0,0,0,0,0,1,9,17.144,18
ADMINISTRACIÓN,22,1,0,0,1,1,2,5,11.737,13.571
ADMINISTRACIÓN,27,0,0,0,1,1,0,4,15.308,16.909
ADMINISTRACIÓN,35,1,1,1,0,0,1,9,17.207,17.045
ADMINISTRACIÓN,21,0,0,0,1,1,1,5,16.651,16.545
ADMINISTRACIÓN,30,0,2,1,1,1,2,1,13.864,14.889
ADMINISTRACIÓN,17,1,0,0,0,0,2,1,16.094,17.773
ADMINISTRACIÓN,25,0,0,0,1,1,2,3,16.106,15.591
ADMINISTRACIÓN,26,0,0,0,1,1,2,9,17.192,17.591
ADMINISTRACIÓN,27,0,0,0,1,1,2,6,16.258,16.773
ADMINISTRACIÓN,24,1,0,0,1,1,2,7,15.909,16.318
ADMINISTRACIÓN,26,0,0,0,1,0,2,10,15.091,14.773
ADMINISTRACIÓN,35,0,2,0,1,0,0,10,15.233,15.2
ADMINISTRACIÓN,34,0,0,0,1,0,2,9,15.809,15.762
ADMINISTRACIÓN,20,1,0,0,1,0,2,4,11.512,10.81
ADMINISTRACIÓN,22,1,0,0,0,0,2,9,16.744,17.182
ADMINISTRACIÓN,21,1,0,0,0,0,1,3,15.73,15.2
ADMINISTRACIÓN,21,1,0,0,1,1,0,9,17.672,17.636
ADMINISTRACIÓN,17,1,0,0,0,0,2,1,15.778,16.5
ADMINISTRACIÓN,20,1,0,0,0,0,2,5,16.561,17.182
ADMINISTRACIÓN,30,0,0,0,1,1,1,7,14.5,13.2
ADMINISTRACIÓN,22,1,0,0,0,0,1,11,15.951,15.263
ADMINISTRACIÓN,24,0,0,0,1,0,2,6,16.465,15.773
ADMINISTRACIÓN,21,1,0,0,0,0,2,6,16.432,16.091
ADMINISTRACIÓN,32,1,0,0,0,0,1,8,12.918,12
ADMINISTRACIÓN,23,0,0,0,1,1,1,10,15.803,15.773
ADMINISTRACIÓN,25,1,0,0,0,0,0,9,15.387,14.95
ADMINISTRACIÓN,25,1,0,0,1,0,1,8,15.563,16.136
ADMINISTRACIÓN,22,1,0,0,1,1,1,6,16.222,14.773
ADMINISTRACIÓN,26,1,0,0,1,1,1,8,16.288,15.591
ADMINISTRACIÓN,21,1,0,0,0,0,1,9,10.228,8
ADMINISTRACIÓN,19,0,0,0,0,0,2,4,16.869,17.091
ADMINISTRACIÓN,30,1,0,1,1,0,1,10,16.212,17.227
ADMINISTRACIÓN,21,0,0,0,0,0,1,8,15.62,16.455
ADMINISTRACIÓN,27,1,0,1,1,0,0,9,16.571,17.227
ADMINISTRACIÓN,26,0,0,0,1,1,1,10,16.4,15.773
ADMINISTRACIÓN,21,1,0,0,1,1,1,10,18.278,18.6
ADMINISTRACIÓN,23,1,0,0,1,1,1,10,14.314,13.111
ADMINISTRACIÓN,27,1,0,0,1,0,1,9,15.949,15.533
ADMINISTRACIÓN,27,0,0,0,1,0,1,8,16.561,15.818
ADMINISTRACIÓN,23,0,0,0,1,0,0,2,14.916,14.556
ADMINISTRACIÓN,27,0,0,0,1,1,0,8,16.439,16.318
ADMINISTRACIÓN,21,0,0,0,1,1,0,8,16.096,16.136
ADMINISTRACIÓN,18,1,0,0,0,0,0,4,16.121,16.263
ADMINISTRACIÓN,22,0,0,0,1,1,0,5,16.904,16.955
ADMINISTRACIÓN,19,1,0,0,1,1,2,7,17.823,18.182
ADMINISTRACIÓN,22,1,0,0,1,0,0,10,14.984,16.227
ADMINISTRACIÓN,20,1,0,0,0,0,2,8,15.811,15.545
ADMINISTRACIÓN,19,0,0,0,1,1,1,3,15.72,16.4
ADMINISTRACIÓN,20,0,0,0,1,0,2,7,15.97,16.591
ADMINISTRACIÓN,21,1,0,0,0,0,2,8,16.864,17.045
ADMINISTRACIÓN,28,1,0,0,1,1,0,8,15.974,15.5
ADMINISTRACIÓN,20,1,0,0,1,0,2,5,16.091,15.182
ADMINISTRACIÓN,23,1,0,0,0,0,2,9,16.021,16.455
ADMINISTRACIÓN,24,0,0,0,1,1,2,5,16.535,17.636
ADMINISTRACIÓN,18,1,0,0,1,1,0,5,16.398,15.727
ADMINISTRACIÓN,21,1,0,0,0,0,2,2,16.734,17.636
ADMINISTRACIÓN,24,0,0,0,1,0,1,9,16.111,18.091
ADMINISTRACIÓN,22,0,0,0,1,1,2,8,16.267,15.273
ADMINISTRACIÓN,21,1,0,0,1,1,2,8,16.644,16.409
ADMINISTRACIÓN,25,1,0,0,1,0,2,10,15.919,16.045
ADMINISTRACIÓN,24,0,0,0,1,1,1,6,17.944,18.409
ADMINISTRACIÓN,21,1,0,0,0,0,0,7,17.894,18.409
ADMINISTRACIÓN,24,1,0,0,1,1,2,4,15.182,14.5
ADMINISTRACIÓN,22,0,0,0,0,0,0,3,16.899,16.818
ADMINISTRACIÓN,21,0,0,0,1,0,1,8,16.394,17.227
ADMINISTRACIÓN,22,1,0,0,1,0,0,10,15.904,17.182
ADMINISTRACIÓN,21,1,0,0,1,1,0,4,16.717,17.409
ADMINISTRACIÓN,21,0,0,0,1,0,1,4,16.51,16.818
ADMINISTRACIÓN,22,1,0,0,1,1,1,8,14.674,17.045
ADMINISTRACIÓN,17,1,0,0,1,1,0,1,16.813,17.091
ADMINISTRACIÓN,26,1,0,0,0,0,0,10,16.192,16.273
ADMINISTRACIÓN,31,0,0,0,1,1,2,10,10.966,11.143
ADMINISTRACIÓN,36,0,2,1,1,0,1,10,16.106,16.955
ADMINISTRACIÓN,25,1,0,0,1,1,0,9,15.874,15.364
ADMINISTRACIÓN,24,1,1,1,1,1,0,9,16.96,16.364
ADMINISTRACIÓN,20,0,0,0,0,0,1,6,17.192,17.136
ADMINISTRACIÓN,22,0,0,0,0,0,2,4,16.965,17.182
ADMINISTRACIÓN,26,1,0,1,1,0,2,4,12.664,8.762
ADMINISTRACIÓN,22,1,0,0,0,0,1,9,15.505,18
ADMINISTRACIÓN,23,1,0,1,1,0,0,8,15.357,14.462
ADMINISTRACIÓN,22,0,0,0,0,0,1,8,16.039,16.364
ADMINISTRACIÓN,19,0,0,0,1,1,1,1,15.387,16.682
ADMINISTRACIÓN,22,0,0,0,1,0,1,6,16.232,16.773
ADMINISTRACIÓN,41,0,2,1,1,0,1,10,15.757,15.842
ADMINISTRACIÓN,44,1,2,1,1,1,0,7,16.53,17.364
ADMINISTRACIÓN,27,0,0,1,1,0,0,9,15.364,15.636
ADMINISTRACIÓN,23,0,0,0,1,1,1,10,14.513,16.273
ADMINISTRACIÓN,24,0,0,0,1,1,2,8,15.603,14.05
ADMINISTRACIÓN,23,1,0,0,1,0,2,10,13.928,13.591
ADMINISTRACIÓN,24,0,0,0,0,0,0,10,16.466,17.636
ADMINISTRACIÓN,34,0,0,1,1,0,1,10,16.01,16.318
ADMINISTRACIÓN,38,1,2,1,0,0,0,10,16.71,15.773
ADMINISTRACIÓN,36,0,0,0,1,0,0,9,15.356,15.591
ADMINISTRACIÓN,21,1,0,0,0,0,2,8,16.536,17.136
ADMINISTRACIÓN,22,0,0,0,0,0,0,10,10.75,16.714
ADMINISTRACIÓN,18,0,0,0,1,0,0,2,15.208,16.864
ADMINISTRACIÓN,23,1,0,0,1,0,0,9,15.985,17.091
ADMINISTRACIÓN,21,1,0,0,1,0,1,4,17.273,17.136
ADMINISTRACIÓN,28,1,0,1,1,0,0,10,17.429,17.591
ADMINISTRACIÓN,26,1,0,0,1,0,1,6,17.987,18.273
ADMINISTRACIÓN,23,0,0,0,1,1,1,10,15.985,16.182
ADMINISTRACIÓN,23,1,2,0,1,0,2,9,15.636,15.727
ADMINISTRACIÓN,24,0,0,0,1,0,0,10,14.221,13.048
ADMINISTRACIÓN,18,0,0,0,0,1,2,1,17.129,17.318
ADMINISTRACIÓN,22,1,0,0,1,1,2,10,14.44,14.4
ADMINISTRACIÓN,27,0,0,0,1,0,0,8,17.207,17.682
ADMINISTRACIÓN,18,1,0,0,1,0,1,3,16.46,16.864
ADMINISTRACIÓN,31,1,0,1,1,0,0,10,14.874,15.158
ADMINISTRACIÓN,25,0,0,0,0,0,1,8,15.61,16.5
ADMINISTRACIÓN,20,1,0,0,0,0,0,3,14.711,15.636
ADMINISTRACIÓN,24,1,0,0,0,0,0,9,17.091,17.636
ADMINISTRACIÓN,27,1,0,0,1,1,1,8,14.029,14.75
ADMINISTRACIÓN,22,1,0,0,1,0,0,5,16.345,16.867
ADMINISTRACIÓN,21,0,0,0,1,1,1,5,16.414,16.737
ADMINISTRACIÓN,22,1,0,0,1,1,2,9,16.739,16.227
ADMINISTRACIÓN,18,1,0,0,0,0,2,3,16.71,15.955
ADMINISTRACIÓN,25,1,2,1,1,0,0,9,15.278,14.455
ADMINISTRACIÓN,31,0,0,0,1,1,2,8,15.977,15.045
ADMINISTRACIÓN,21,1,0,0,1,0,0,6,15.17,16
ADMINISTRACIÓN,21,1,0,0,1,1,0,8,12.586,14.727
ADMINISTRACIÓN,23,0,2,1,1,0,1,7,0,0
ADMINISTRACIÓN,20,1,0,0,0,1,2,5,14.917,14.955
ADMINISTRACIÓN,30,1,2,1,1,0,1,6,15.032,16.357
ADMINISTRACIÓN,26,0,0,0,1,0,0,8,17.114,15.818
ADMINISTRACIÓN,22,1,2,0,1,1,1,10,14,11.045
ADMINISTRACIÓN,22,1,0,0,1,0,2,9,15.994,16.955
ADMINISTRACIÓN,20,0,2,1,1,0,1,6,16.368,15.9
ADMINISTRACIÓN,24,1,0,0,1,1,1,8,16.057,15.727
ADMINISTRACIÓN,22,0,1,1,1,0,1,3,16.244,15.591
ADMINISTRACIÓN,20,1,0,0,1,0,1,4,16.665,15.955
ADMINISTRACIÓN,22,0,0,0,1,1,0,10,17.477,17
ADMINISTRACIÓN,22,1,0,0,1,0,0,7,16.415,16.227
ADMINISTRACIÓN,26,1,0,0,1,1,0,8,17.313,16.5
ADMINISTRACIÓN,21,0,0,0,0,1,0,3,16.148,15.455
ADMINISTRACIÓN,22,1,0,0,0,0,0,8,16.665,17.409
ADMINISTRACIÓN,23,0,0,0,1,1,0,10,15.415,15.136
ADMINISTRACIÓN,29,0,1,1,1,0,2,8,15.6,14.955
ADMINISTRACIÓN,19,1,0,0,1,1,0,4,14.772,15.5
ADMINISTRACIÓN,22,0,0,0,1,0,0,5,16.308,15.227
ADMINISTRACIÓN,26,1,0,0,1,1,2,10,15.977,14.864
ADMINISTRACIÓN,27,1,0,0,1,1,1,9,17.006,17.545
ADMINISTRACIÓN,22,0,0,0,0,0,2,9,16.698,17.545
ADMINISTRACIÓN,17,1,0,0,1,0,0,3,15.491,16
ADMINISTRACIÓN,20,1,0,0,0,0,2,4,12.553,11.368
ADMINISTRACIÓN,22,0,0,0,1,0,0,10,15.086,15.5
ADMINISTRACIÓN,24,1,0,0,1,1,2,7,16.449,15.864
ADMINISTRACIÓN,20,0,0,1,1,1,2,2,16.734,15.727
ADMINISTRACIÓN,24,0,0,0,1,0,2,10,16.523,15.773
ADMINISTRACIÓN,26,0,0,0,0,0,1,1,14.903,14.8
ADMINISTRACIÓN,22,1,0,0,0,0,0,6,15.398,15.905
ADMINISTRACIÓN,27,0,0,0,1,1,0,9,15.652,16.5
ADMINISTRACIÓN,20,0,0,0,1,0,0,5,16.92,16.273
ADMINISTRACIÓN,23,1,0,0,1,0,1,9,16.474,16.909
ADMINISTRACIÓN,19,1,2,1,1,0,1,5,15.785,16.2
ADMINISTRACIÓN,20,1,0,0,1,0,2,8,16.065,15
ADMINISTRACIÓN,29,1,0,0,1,0,2,10,17.756,15.455
ADMINISTRACIÓN,23,0,0,0,1,0,2,10,16.011,15.273
ADMINISTRACIÓN,28,1,0,1,1,0,1,9,16.426,16.773
ADMINISTRACIÓN,19,1,0,0,0,0,2,5,13.314,13.579
ADMINISTRACIÓN,22,0,0,0,0,0,2,10,15.935,17.211
ADMINISTRACIÓN,21,0,0,0,1,0,0,5,15.852,15.273
ADMINISTRACIÓN,22,1,0,0,0,0,0,7,16.149,16.091
ADMINISTRACIÓN,22,0,0,0,1,0,0,7,13.676,10.5
ADMINISTRACIÓN,24,0,0,0,1,1,1,10,15.686,15.45
ADMINISTRACIÓN,36,1,0,0,1,0,2,10,16.396,16.5
ADMINISTRACIÓN,25,0,0,0,1,1,1,9,16.208,17.136
ADMINISTRACIÓN,22,0,0,0,1,1,2,9,15.027,14.727
ADMINISTRACIÓN,23,1,0,0,1,0,1,8,15.8,13.667
ADMINISTRACIÓN,24,0,0,0,1,0,2,9,13.363,15.6
ADMINISTRACIÓN,23,0,0,0,1,0,2,1,17.606,17.909
ADMINISTRACIÓN,21,1,0,0,1,1,1,7,14.041,15.591
ADMINISTRACIÓN,21,0,0,0,1,0,1,6,15.695,16
ADMINISTRACIÓN,22,1,0,0,1,0,1,9,15.571,15.19
ADMINISTRACIÓN,26,1,0,1,1,1,1,9,15.832,15.045
ADMINISTRACIÓN,30,1,0,0,1,0,2,9,11.33,14.5
ADMINISTRACIÓN,23,1,0,0,1,0,2,10,15.098,15
ADMINISTRACIÓN,29,0,0,0,1,0,2,9,14.671,15.474
ADMINISTRACIÓN,27,0,0,0,1,1,1,10,15.805,15.909
ADMINISTRACIÓN,17,1,0,0,0,0,2,1,17.72,17.864
ADMINISTRACIÓN,20,0,0,0,1,0,0,6,16.312,17
ADMINISTRACIÓN,22,1,0,0,1,1,2,7,14.611,15.81
ADMINISTRACIÓN,26,0,0,0,1,0,1,9,16.041,15.533
ADMINISTRACIÓN,20,1,0,0,0,0,0,7,13.694,14
ADMINISTRACIÓN,29,0,0,0,1,1,0,5,15.621,15.773
ADMINISTRACIÓN,26,0,0,0,1,0,0,9,14.525,16.053
ADMINISTRACIÓN,22,0,0,0,1,1,1,8,16.284,16.333
ADMINISTRACIÓN,17,1,0,0,0,0,0,1,15.627,16
ADMINISTRACIÓN,32,0,0,0,1,1,2,9,15.813,14.667
ADMINISTRACIÓN,27,0,0,0,0,1,1,9,14.455,14.364
ADMINISTRACIÓN,21,0,0,0,0,0,2,8,14.778,15.524
ADMINISTRACIÓN,19,1,0,0,1,0,1,8,17.474,18.136
ADMINISTRACIÓN,22,1,0,0,1,1,1,9,17.318,17.818
ADMINISTRACIÓN,24,1,0,0,1,0,1,7,11.809,13.909
ADMINISTRACIÓN,25,1,2,0,1,0,0,8,16.526,17.636
ADMINISTRACIÓN,22,1,0,0,0,0,2,10,16.487,16.773
ADMINISTRACIÓN,19,1,0,0,1,0,1,4,17.773,18.136
ADMINISTRACIÓN,19,1,0,0,1,0,2,4,16.578,17.273
ADMINISTRACIÓN,33,1,0,1,1,0,1,8,15.63,16.364
ADMINISTRACIÓN,24,0,0,0,1,1,2,10,14.401,12.632
ADMINISTRACIÓN,18,0,0,0,0,0,2,3,15.081,14.933
ADMINISTRACIÓN,22,1,0,0,0,0,0,10,17.664,16.4
ADMINISTRACIÓN,23,0,0,0,1,0,1,8,16.526,16.545
ADMINISTRACIÓN,21,1,0,0,0,0,0,9,15.028,14.619
ADMINISTRACIÓN,26,0,0,0,1,0,0,10,17.494,17.182
ADMINISTRACIÓN,17,1,0,0,0,1,1,1,15.209,17.682
ADMINISTRACIÓN,23,1,0,0,1,1,2,10,16.896,16.636
ADMINISTRACIÓN,25,0,0,0,0,0,0,9,16.221,16.818
ADMINISTRACIÓN,22,0,0,1,0,0,0,8,16.811,17.136
CONTABILIDAD,24,0,0,0,1,0,0,8,16.582,16.238
CONTABILIDAD,28,1,0,0,1,1,0,10,15.275,14.909
CONTABILIDAD,22,1,0,0,1,1,1,10,13.074,0
CONTABILIDAD,20,1,0,0,1,0,2,6,17.515,16.364
CONTABILIDAD,27,1,0,0,1,1,2,10,13.821,14.579
CONTABILIDAD,25,1,0,0,1,1,0,7,14.792,14
CONTABILIDAD,20,1,0,0,0,1,2,5,15.884,16.818
CONTABILIDAD,18,0,0,0,1,0,0,2,14.328,15.421
CONTABILIDAD,21,1,0,0,0,0,0,9,15.399,16.316
CONTABILIDAD,22,1,0,0,1,1,0,10,15.235,16.75
CONTABILIDAD,21,0,0,1,1,1,1,8,15.903,15.5
CONTABILIDAD,23,1,0,0,0,0,1,9,15.675,17.545
CONTABILIDAD,20,1,0,0,0,0,1,5,14.983,15.889
CONTABILIDAD,24,0,0,0,0,0,2,10,14.62,9.313
CONTABILIDAD,22,1,2,0,0,1,1,6,14.739,14.857
CONTABILIDAD,23,1,0,0,0,1,0,10,15.192,15.333
CONTABILIDAD,19,0,0,0,0,0,1,5,14.933,15.842
CONTABILIDAD,22,0,0,0,1,0,2,10,12.677,15
CONTABILIDAD,31,1,2,1,1,0,1,7,14.512,14.714
CONTABILIDAD,24,1,0,0,1,1,2,6,14.508,4.158
CONTABILIDAD,41,0,2,1,1,0,0,9,12.237,14.545
CONTABILIDAD,25,0,0,0,1,0,1,7,9.766,8.105
CONTABILIDAD,22,1,0,1,1,0,1,8,12.822,15.227
CONTABILIDAD,23,1,0,0,1,1,2,9,13.8,10.769
CONTABILIDAD,22,0,0,0,1,1,2,9,0,0
CONTABILIDAD,24,1,0,0,1,0,1,9,17.75,16.524
CONTABILIDAD,20,0,0,0,1,0,2,3,14.679,13.952
CONTABILIDAD,23,0,0,0,1,1,0,5,16.012,16.095
CONTABILIDAD,25,0,0,0,1,0,1,4,13.472,11.143
CONTABILIDAD,21,1,0,0,1,0,2,9,14.147,14.75
CONTABILIDAD,33,1,0,0,1,0,2,10,14.673,15.182
CONTABILIDAD,20,1,0,0,1,1,0,7,14.452,14.81
CONTABILIDAD,25,1,0,0,1,1,0,9,14.213,15.682
CONTABILIDAD,34,0,0,1,1,1,2,7,13.732,14
CONTABILIDAD,21,1,0,0,1,0,0,4,14.916,15.267
CONTABILIDAD,18,0,0,0,1,0,1,3,14.862,15.667
CONTABILIDAD,27,0,0,0,1,1,1,8,15.876,16.222
CONTABILIDAD,23,1,0,0,1,1,0,7,13.785,12.789
CONTABILIDAD,23,0,0,1,1,1,0,8,15.071,14.571
CONTABILIDAD,19,1,0,0,0,0,1,4,14.346,11.154
CONTABILIDAD,27,0,2,1,1,0,0,7,12.62,14
CONTABILIDAD,29,1,0,1,1,0,0,1,15.66,15.158
CONTABILIDAD,28,1,2,1,1,0,2,9,14.191,14.5
CONTABILIDAD,23,1,0,0,1,1,0,8,13.326,14.929
CONTABILIDAD,20,0,0,0,1,0,1,6,14.52,12.737
CONTABILIDAD,29,1,0,1,1,0,1,12,14.255,11.462
CONTABILIDAD,22,0,0,0,1,1,1,9,11.892,13.333
CONTABILIDAD,20,0,0,0,1,0,0,3,15.301,6.25
CONTABILIDAD,22,0,0,0,1,1,0,9,15.695,16.643
CONTABILIDAD,18,1,0,0,0,0,0,3,15.413,15.176
CONTABILIDAD,29,1,0,0,1,1,0,7,15.771,13.789
CONTABILIDAD,30,1,0,0,1,1,0,10,13.329,16.273
CONTABILIDAD,22,1,0,1,1,0,1,10,14.244,13.941
CONTABILIDAD,18,1,0,0,0,0,2,1,16.351,15.8
CONTABILIDAD,20,1,0,0,1,0,2,5,16.729,16.571
CONTABILIDAD,21,1,0,0,1,0,2,4,16.618,15.81
CONTABILIDAD,22,0,0,0,1,0,0,10,12.556,14.667
CONTABILIDAD,25,1,0,0,1,0,2,8,10.33,13.333
CONTABILIDAD,21,0,0,0,1,0,2,8,14.697,9.929
CONTABILIDAD,24,1,0,0,1,1,0,7,15.188,11.474
CONTABILIDAD,26,1,0,0,1,1,2,7,12.381,4.667
CONTABILIDAD,29,1,0,0,1,1,2,2,12.586,5.438
CONTABILIDAD,23,1,0,0,1,0,2,8,13,13.368
CONTABILIDAD,20,1,0,0,1,0,0,5,15.359,15.136
CONTABILIDAD,22,1,0,0,1,1,2,3,12.477,8.364
CONTABILIDAD,23,0,0,0,1,0,2,8,14.377,11.92
CONTABILIDAD,20,1,0,0,0,0,1,5,13.099,10.286
CONTABILIDAD,28,0,0,0,0,0,0,8,13.502,8.364
CONTABILIDAD,27,0,2,1,1,0,2,9,14.301,14.286
CONTABILIDAD,21,1,0,0,0,1,0,7,12.288,14
CONTABILIDAD,21,1,0,0,0,1,1,9,14.787,15.81
CONTABILIDAD,24,0,0,0,1,1,2,4,14.551,17.684
CONTABILIDAD,39,1,0,1,1,1,2,2,12.819,13.636
CONTABILIDAD,26,0,0,0,1,1,2,9,14.14,15
CONTABILIDAD,26,0,0,0,0,0,2,10,16.621,17.409
CONTABILIDAD,24,1,0,0,1,1,0,8,14.338,13
CONTABILIDAD,22,1,0,0,0,1,2,9,12.011,15.263
CONTABILIDAD,18,0,0,0,0,0,2,4,15.238,14.25
CONTABILIDAD,21,1,0,0,0,0,1,9,15.14,13.786
CONTABILIDAD,23,1,0,0,1,1,1,10,12.301,14.19
CONTABILIDAD,30,1,0,1,1,1,1,10,13.246,15.632
CONTABILIDAD,26,0,0,0,0,0,2,10,14.061,10
CONTABILIDAD,21,1,0,0,1,1,0,8,15.509,15.143
CONTABILIDAD,24,1,0,0,1,1,1,10,14.569,12.2
